date,name,lat,lon,address,NO2,O3,weather_date,temp_max,temp_min,precip_mm,cafe_rating,cafe_user_ratings_total,season,ndvi,nightlight,cafe_place_id,elevation_m,toilet_name,toilet_lat,toilet_lon,toilet_distance_m,geometry
2025-04-20,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010748091081199446,0.14627519822335816,2025-04-20,18.7,5.6,0.0,4.1,40.0,Spring,0.42894089221954346,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-21,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.111724266919017e-05,0.1575242222668084,2025-04-21,18.6,10.1,1.4,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-22,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.351567871057632e-05,0.16262569310336022,2025-04-22,18.0,8.9,7.9,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-23,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.002979065202435e-05,0.16009889796144264,2025-04-23,17.8,8.5,0.4,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-24,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.867117973399753e-05,0.1542060292775919,2025-04-24,17.8,8.8,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-25,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.77564124258101e-05,0.15468895362555213,2025-04-25,16.7,7.5,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-26,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.164248980155939e-05,0.1578921853954093,2025-04-26,15.3,5.9,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-27,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",7.572155339081343e-05,0.15056453931619176,2025-04-27,17.7,4.5,0.0,4.1,40.0,Spring,0.522398829460144,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-28,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.0001209865092707039,0.15990002241628587,2025-04-28,22.1,6.0,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-29,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.16958816021402e-05,0.1478706043418569,2025-04-29,22.8,8.9,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-04-30,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010001973459923538,0.1523748300963405,2025-04-30,22.8,10.0,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-01,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.0001008972893019566,0.15255135895136374,2025-05-01,25.8,10.0,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-02,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.197048073324965e-05,0.15667552286709147,2025-05-02,28.1,13.1,0.3,4.1,40.0,Spring,0.4113146960735321,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-03,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00013536558431511035,0.16494919539250205,2025-05-03,19.3,11.2,1.3,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-04,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",7.901128283560569e-05,0.1852048410153274,2025-05-04,14.9,8.4,0.8,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-05,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",,,,,,,,,,,,,,,,,,
2025-05-06,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00011213138992446183,0.17133802777326307,2025-05-06,16.2,2.4,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-07,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.180152478136349e-05,0.16861509645188152,2025-05-07,15.6,6.0,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-08,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.562088275423346e-05,0.17991309101071895,2025-05-08,15.6,5.7,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-09,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00011131549253332816,0.17176221832645738,2025-05-09,19.0,5.7,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-10,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010970594983624295,0.17175581547025567,2025-05-10,17.9,10.4,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-11,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.613590049290931e-05,0.16468833777754666,2025-05-11,18.2,6.6,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-12,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00011821662157237668,0.16843048504754693,2025-05-12,20.0,5.3,0.0,4.1,40.0,Spring,0.3938637375831604,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-13,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010975357950484113,0.17531130392959268,2025-05-13,21.0,6.5,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-14,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010516835182976605,0.1659519372304185,2025-05-14,22.1,11.5,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-15,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.435113184174513e-05,0.1810169872357698,2025-05-15,14.8,9.3,0.8,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-16,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.0001680143616044115,0.1902163259654303,2025-05-16,17.2,8.2,0.9,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-17,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.149472256275673e-05,0.18566069800587887,2025-05-17,17.0,8.5,1.6,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-18,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.009832517292173e-05,0.1799312505068499,2025-05-18,14.5,6.7,0.9,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-19,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00012065514493484897,0.1664596642620343,2025-05-19,15.8,10.3,0.7,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-20,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010354572519834713,0.16265173135642763,2025-05-20,22.2,9.7,0.0,4.1,40.0,Spring,0.5376041531562805,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-21,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010086786815668122,0.16788115716419666,2025-05-21,21.8,13.2,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-22,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",,,,,,,,,,,,,,,,,,
2025-05-23,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.390561408138907e-05,0.1868596959130924,2025-05-23,12.3,5.0,1.3,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-24,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00011633851913029361,0.18367950153909013,2025-05-24,17.1,6.2,0.2,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-25,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.0001155232810308063,0.1587957720380041,2025-05-25,17.0,11.4,2.9,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-26,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.574383329249488e-05,0.17089497842338464,2025-05-26,19.7,11.8,1.5,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-27,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.897686062918198e-05,0.16356310290986775,2025-05-27,20.3,9.4,0.0,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-28,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010093325162862378,0.16645926760169286,2025-05-28,18.7,13.7,5.8,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-29,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.5393588781966e-05,0.15836762197154342,2025-05-29,18.1,10.4,0.1,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-30,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.840541751126031e-05,0.1460658256991163,2025-05-30,23.3,13.3,3.4,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-05-31,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.452745723162292e-05,0.14533735505916442,2025-05-31,24.2,14.6,0.8,4.1,40.0,Spring,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-01,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.579267950748615e-05,0.14913720884066461,2025-06-01,27.2,16.2,2.7,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-02,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.720575337822876e-05,0.15485735928782685,2025-06-02,21.9,14.3,0.1,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-03,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010167827480524078,0.15883426782616217,2025-06-03,25.8,12.9,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-04,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",6.893231939834036e-05,0.1580309615096948,2025-06-04,27.7,15.6,3.2,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-05,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.596251630542073e-05,0.1592291480089938,2025-06-05,23.0,16.2,2.4,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-06,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010351952488022195,0.15960839354752038,2025-06-06,22.4,14.6,1.5,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-07,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.226527399311448e-05,0.15971471706524187,2025-06-07,22.6,14.4,6.7,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-08,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.17599611662271e-05,0.16909466821205546,2025-06-08,20.0,12.1,7.7,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-09,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",7.534580517692869e-05,0.16825598291036828,2025-06-09,18.0,10.5,2.4,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-10,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00013919071526523395,0.16606850216647495,2025-06-10,18.2,11.1,3.2,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-11,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.020635792464173e-05,0.1462698031324962,2025-06-11,20.2,12.4,1.5,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-12,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.468712567741571e-05,0.14709255747961203,2025-06-12,23.6,9.6,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-13,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010386817499528216,0.1424383908988526,2025-06-13,25.4,12.0,0.0,4.1,40.0,Summer,0.4883498251438141,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-14,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.880690501770332e-05,0.14043950227247892,2025-06-14,30.1,14.9,0.0,4.1,40.0,Summer,0.5520754456520081,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-15,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.01719210494322e-05,0.1420837803193878,2025-06-15,32.7,17.8,1.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-16,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.55318084173378e-05,0.15059282851857717,2025-06-16,22.5,16.3,0.3,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-17,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.573988470618143e-05,0.13834244125151407,2025-06-17,26.3,13.7,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-18,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.170091988390479e-05,0.13979967553121114,2025-06-18,27.7,16.9,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-19,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.478950288149204e-05,0.1433919617554158,2025-06-19,22.3,15.4,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-20,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.934141995781742e-05,0.14253239124165776,2025-06-20,23.7,11.4,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-21,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.931499439631891e-05,0.14579645549977474,2025-06-21,28.9,12.7,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-22,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.00010157378612200412,0.14036558869717386,2025-06-22,34.0,16.7,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-23,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.0001117948441647875,0.14356507240967475,2025-06-23,27.1,16.9,5.1,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-24,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",0.0001152944201535243,0.13913312642757295,2025-06-24,22.7,14.2,1.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-25,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.648464737150198e-05,0.14364339555352557,2025-06-25,24.5,17.0,5.5,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-26,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",9.154021209155844e-05,0.1416756640683917,2025-06-26,30.9,15.0,12.7,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-27,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",6.595725045916187e-05,0.14468230954449074,2025-06-27,21.9,16.8,2.1,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-28,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",8.610150549057638e-05,0.1329288371345011,2025-06-28,28.7,14.2,0.0,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
2025-06-29,LAP COFFEE,52.499624,13.4431491,"Falckensteinstraße 5, 10997 Berlin, Germany",7.922973618338694e-05,0.13996706679357312,2025-06-29,28.5,19.7,1.4,4.1,40.0,Summer,,,ChIJaebs4LhPqEcRceYKo4qfsMw,41.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4431491 52.499624)
